,TotalLivArea,OverallQual,ExterQual,GrLivArea,KitchenQual,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,TotalBath,BsmtQual,FireplaceQu,Foundation_PConc,FullBath,MasVnrArea,TotRmsAbvGrd,Fireplaces,BsmtFinType1_GLQ,HeatingQC,Neighborhood_NridgHt,Age,GarageFinish_Unf,RemodeledAge,MSZoning_RM,MSZoning_RM,SalePrice
790,1014.0,5,3,1014,3,0.0,267.0,1.0,1014,1.0,0,0,0,1,0.0,6,0,0,3,0,52,0,0,0,0,98000
791,2400.0,5,3,1200,3,1200.0,0.0,0.0,1200,6.0,4,0,0,3,0.0,5,0,1,3,0,22,0,1,0,0,179000
792,2854.0,8,4,1432,4,1422.0,492.0,2.0,1432,2.0,5,4,1,2,206.0,7,1,1,5,0,3,0,0,0,0,245000
793,3330.0,7,4,1680,4,1650.0,583.0,2.0,1680,3.0,5,3,1,2,0.0,7,1,0,5,0,11,0,1,0,0,213250
794,869.0,4,3,869,3,0.0,390.0,1.0,869,1.0,0,0,0,1,0.0,3,0,0,3,0,60,1,2,0,0,89900
795,2550.0,7,3,1718,3,832.0,427.0,2.0,885,2.5,4,3,1,2,40.0,7,1,0,4,0,11,0,0,0,0,185000
796,1617.0,6,3,1092,3,525.0,264.0,1.0,525,1.5,3,0,0,1,567.0,6,0,0,3,0,34,1,0,1,1,113500
797,1430.0,3,3,715,3,715.0,660.0,2.0,715,1.0,3,0,0,1,0.0,4,0,0,2,0,77,1,21,0,0,68000
798,3120.0,7,4,1560,4,1560.0,573.0,2.0,1560,2.0,5,0,1,2,0.0,7,0,0,5,0,7,0,0,0,0,201000
799,2634.0,7,4,1768,4,866.0,603.0,2.0,866,2.5,4,0,1,2,0.0,7,0,1,4,0,3,0,0,0,0,226700
800,4610.0,10,5,2290,5,2320.0,1174.0,3.0,2290,4.5,5,4,1,2,970.0,7,1,1,5,1,0,0,0,0,0,500067
801,2446.0,7,4,1598,4,848.0,433.0,2.0,848,2.5,4,4,1,2,0.0,7,1,0,5,0,2,0,1,0,0,201490
802,1980.0,5,3,990,3,990.0,528.0,2.0,990,2.0,4,0,1,1,0.0,5,0,1,5,0,14,1,0,0,0,155000
803,1882.0,5,3,941,4,941.0,564.0,2.0,941,2.0,4,0,0,1,124.0,4,0,1,4,0,31,1,0,0,0,145000
804,1973.0,6,3,1362,3,611.0,502.0,2.0,751,2.0,2,0,0,2,0.0,6,0,0,5,0,88,0,79,1,1,128000
805,2605.0,6,3,1690,3,915.0,442.0,2.0,940,3.5,4,3,1,2,0.0,7,1,1,5,0,7,0,0,0,0,187000
806,1619.0,6,3,1072,3,547.0,525.0,2.0,1072,2.0,4,0,0,1,80.0,5,0,1,4,0,4,0,1,1,1,145500
807,1144.0,4,3,572,3,572.0,200.0,1.0,572,1.0,3,0,0,1,0.0,4,0,0,2,0,84,1,25,0,0,75000
808,3092.0,7,4,1546,4,1546.0,796.0,3.0,1546,2.0,4,0,1,2,204.0,7,0,1,5,0,2,0,1,0,0,217000
809,2682.0,7,4,1346,4,1336.0,660.0,3.0,1346,3.0,4,3,1,2,60.0,6,1,1,5,0,2,0,0,0,0,220000
810,2522.0,6,3,1790,3,732.0,484.0,2.0,1012,3.0,3,3,0,1,288.0,8,1,0,4,0,34,0,0,0,0,165150
811,1966.0,6,3,1026,3,940.0,576.0,2.0,1026,2.0,4,0,0,1,0.0,5,0,1,3,0,30,1,0,0,0,147000
812,3008.0,7,4,1504,4,1504.0,478.0,2.0,1504,3.0,4,3,1,2,196.0,6,1,1,5,0,13,0,0,0,0,203000
813,3098.0,5,3,1700,4,1398.0,447.0,2.0,1700,2.0,3,4,0,1,0.0,6,1,0,4,0,51,0,0,0,0,165500
814,1728.0,3,3,864,3,864.0,0.0,0.0,864,2.0,3,0,0,1,0.0,5,0,0,3,0,94,0,36,0,0,67000
815,2673.0,6,3,1851,4,822.0,440.0,2.0,1020,2.5,3,2,0,2,340.0,7,1,0,4,0,43,0,29,0,0,187000
816,2268.0,6,4,1512,4,756.0,440.0,2.0,756,3.5,4,0,1,2,513.0,4,0,1,5,0,9,1,0,0,0,180000
817,1949.0,6,3,1298,3,651.0,240.0,1.0,759,2.0,3,4,0,2,0.0,8,1,0,4,0,86,1,84,0,0,146500
818,3346.0,7,4,1673,4,1673.0,583.0,2.0,1673,3.0,3,3,1,2,0.0,7,1,1,5,0,7,0,0,0,0,270000
819,1932.0,6,3,996,4,936.0,564.0,2.0,996,2.0,4,0,1,1,0.0,5,0,1,5,0,18,1,0,0,0,147000
820,2040.0,6,3,1224,3,816.0,280.0,1.0,816,2.0,3,0,0,1,0.0,5,0,0,3,0,62,1,56,0,0,132000
821,2214.0,4,2,1374,3,840.0,338.0,1.0,840,1.0,3,0,1,1,0.0,6,0,0,5,0,89,0,30,0,0,105000
822,2496.0,5,3,1716,2,780.0,0.0,0.0,936,3.0,3,0,1,2,0.0,9,0,0,5,0,96,0,88,0,0,135900
823,4929.0,8,5,3279,5,1650.0,841.0,3.0,1690,4.5,4,4,1,3,603.0,12,1,0,5,0,7,0,0,0,0,538000
824,2286.0,7,4,1143,4,1143.0,0.0,0.0,1143,1.5,4,0,1,1,0.0,5,0,0,5,0,1,0,0,0,0,147000
825,3304.0,9,4,1652,5,1652.0,840.0,2.0,1652,3.0,5,5,1,2,300.0,6,2,1,5,1,3,0,1,0,0,325000
826,2100.0,5,4,1054,3,1046.0,240.0,1.0,1054,1.0,3,0,0,1,0.0,6,0,0,4,0,61,1,46,0,0,124000
827,1870.0,5,3,935,3,935.0,288.0,1.0,935,2.0,3,0,0,1,114.0,5,0,0,3,0,41,1,0,0,0,137000
829,2046.0,5,3,1122,4,924.0,528.0,2.0,1122,2.0,3,0,0,1,0.0,6,0,1,5,0,60,1,57,1,1,147000
830,2360.0,5,3,1180,3,1180.0,477.0,2.0,1180,1.5,3,0,0,1,0.0,6,0,0,3,0,39,0,0,0,0,128000
831,2505.0,7,3,1690,3,815.0,225.0,1.0,815,1.0,3,4,0,1,0.0,7,1,0,5,0,90,1,34,1,1,144000
832,2740.0,8,4,1370,4,1370.0,484.0,2.0,1370,2.0,4,4,1,2,178.0,6,1,1,5,1,4,0,0,0,0,205000
833,2972.0,5,3,1486,3,1486.0,480.0,2.0,1486,2.0,3,0,1,1,0.0,7,0,0,5,0,45,0,35,0,0,167000
834,1807.0,5,3,1131,3,676.0,200.0,1.0,676,1.5,3,0,0,1,0.0,5,0,0,5,0,68,1,9,1,1,66500
835,4085.0,8,4,2799,4,1286.0,704.0,3.0,1565,3.5,4,3,1,2,420.0,8,1,0,5,0,13,0,0,0,0,315000
836,2184.0,7,4,1456,4,728.0,440.0,2.0,728,2.5,4,3,1,2,0.0,8,1,0,5,0,1,0,0,0,0,155835
837,3321.0,8,4,1734,4,1587.0,528.0,2.0,1734,3.0,4,0,1,2,0.0,6,0,1,5,0,14,0,1,0,0,239500
838,3035.0,9,4,1531,5,1504.0,700.0,3.0,1531,3.0,5,4,1,2,122.0,6,1,1,5,1,3,0,0,0,0,300000
839,3844.0,8,4,1922,4,1922.0,692.0,3.0,1922,3.0,4,5,1,2,886.0,6,1,1,5,0,5,0,0,0,0,282000
840,2288.0,5,3,1144,3,1144.0,336.0,1.0,1144,1.0,3,4,0,1,69.0,6,1,0,3,0,47,0,0,0,0,120000
841,2748.0,7,3,1363,3,1385.0,439.0,2.0,1363,2.0,4,3,0,1,0.0,5,2,0,5,0,54,1,51,0,0,241500
842,3724.0,9,5,1866,5,1858.0,870.0,3.0,1866,3.0,4,4,1,2,492.0,7,1,1,5,1,0,0,0,0,0,336860
843,2084.0,3,3,1077,3,1007.0,210.0,1.0,1077,1.0,3,4,0,1,0.0,6,1,0,2,0,84,1,28,1,1,91000
844,3100.0,8,4,1550,4,1550.0,528.0,2.0,1550,2.5,4,0,1,2,0.0,5,0,0,5,0,1,0,1,0,0,207500
845,3240.0,7,4,1646,5,1594.0,482.0,2.0,1646,3.5,5,4,1,2,174.0,5,1,1,5,0,4,0,1,1,1,250000
846,2496.0,7,4,1248,4,1248.0,438.0,2.0,1248,2.0,4,0,1,2,16.0,5,0,1,5,0,1,0,1,0,0,167240
847,2480.0,7,4,1245,4,1235.0,495.0,2.0,1245,2.0,4,0,1,2,0.0,5,0,1,5,0,4,0,1,0,0,178000
848,2104.0,6,3,1052,3,1052.0,311.0,1.0,1052,2.0,3,0,0,1,203.0,6,0,0,3,0,44,0,0,0,0,127000
849,3658.0,6,3,1829,3,1829.0,535.0,2.0,1829,3.0,3,0,0,2,120.0,8,0,1,4,0,43,0,0,0,0,218500
850,1904.0,4,3,952,3,952.0,283.0,1.0,952,1.0,3,0,0,1,0.0,4,0,0,5,0,52,1,0,0,0,135750
851,2960.0,7,4,1480,4,1480.0,620.0,2.0,1480,3.0,4,0,1,2,506.0,7,0,1,5,0,7,0,6,0,0,214000
852,3688.0,8,4,1844,4,1844.0,620.0,2.0,1844,3.0,4,4,1,2,366.0,7,1,1,5,0,4,0,1,0,0,257000
853,2322.0,6,3,1497,3,825.0,672.0,1.0,825,2.0,3,0,0,2,0.0,5,0,0,5,0,71,1,63,1,1,157000
854,1952.0,5,3,976,3,976.0,215.0,1.0,976,2.0,3,0,0,1,0.0,5,0,0,3,0,64,1,8,1,1,102000
855,1840.0,5,3,964,3,876.0,432.0,2.0,964,2.0,4,0,0,1,0.0,5,0,0,5,0,88,1,85,0,0,163500
856,2991.0,7,4,1501,4,1490.0,577.0,2.0,1501,3.0,4,0,1,2,183.0,6,0,1,5,0,10,0,0,0,0,204000
857,2710.0,5,3,1560,3,1150.0,313.0,1.0,1560,1.0,3,3,0,1,259.0,7,1,0,5,0,53,1,0,0,0,103500
858,4835.0,6,2,3395,2,1440.0,0.0,0.0,1440,2.0,3,0,0,2,0.0,14,0,0,5,0,93,0,81,0,0,200000
859,1728.0,5,3,864,3,864.0,399.0,1.0,864,1.5,3,0,0,1,0.0,6,0,0,3,0,49,1,0,0,0,118000
860,3050.0,7,4,1525,4,1525.0,541.0,2.0,1525,3.0,4,0,1,2,244.0,6,0,1,5,0,6,0,0,0,0,235000
861,2296.0,5,3,1190,3,1106.0,540.0,2.0,1190,2.0,3,0,0,1,120.0,6,0,0,3,0,44,1,0,0,0,132500
862,3132.0,8,4,1830,4,1302.0,859.0,3.0,1302,2.5,4,0,1,2,0.0,7,0,0,5,0,1,0,0,0,0,221300
863,3000.0,7,4,1500,4,1500.0,570.0,2.0,1500,2.0,4,0,1,2,210.0,6,0,1,5,0,5,0,0,0,0,190000
864,2588.0,7,4,1762,4,826.0,591.0,2.0,878,2.5,4,0,1,2,199.0,6,0,1,5,0,4,0,0,0,0,222000
865,3804.0,7,4,1902,5,1902.0,567.0,2.0,1902,3.0,4,3,1,2,0.0,7,2,1,3,0,51,0,43,0,0,335000
866,3272.0,8,4,1658,4,1614.0,726.0,3.0,1658,2.5,4,4,1,2,294.0,7,1,0,5,0,1,0,0,0,0,257500
867,3004.0,9,4,1506,5,1498.0,592.0,2.0,1506,2.0,4,4,1,2,284.0,6,1,0,5,0,0,0,0,0,0,264132
868,1763.0,5,3,899,4,864.0,288.0,1.0,899,1.0,3,0,1,1,89.0,5,0,0,5,0,42,0,37,0,0,130000
869,1951.0,5,3,1654,3,297.0,336.0,1.0,1001,2.0,3,4,0,2,0.0,7,1,0,5,0,79,1,52,0,0,137000
870,1432.0,5,3,912,3,520.0,360.0,1.0,912,1.0,3,0,0,1,0.0,5,0,0,3,0,78,0,65,1,1,99500
871,2692.0,5,3,1373,3,1319.0,591.0,2.0,1373,2.0,4,3,0,1,0.0,5,2,1,3,0,32,0,0,0,0,160250
872,2679.0,7,4,1709,4,970.0,380.0,2.0,970,2.0,4,0,1,2,50.0,7,0,0,5,0,2,1,0,1,1,130000
873,1632.0,5,3,816,3,816.0,100.0,1.0,816,1.0,3,0,0,1,0.0,5,0,0,5,0,85,1,28,1,1,75200
874,1475.0,6,3,1091,3,384.0,429.0,1.0,1091,1.5,4,0,0,1,0.0,5,0,0,5,0,16,0,3,0,0,131250
875,2162.0,6,3,1081,3,1081.0,401.0,1.0,1081,2.0,3,0,0,1,276.0,5,0,1,3,0,48,1,33,0,0,148000
876,2044.0,5,3,1020,3,1024.0,288.0,1.0,1020,2.0,3,0,0,2,0.0,5,0,0,4,0,44,1,0,0,0,124100
877,1943.0,7,5,999,5,944.0,588.0,2.0,999,2.0,3,0,0,1,210.0,6,0,0,4,0,47,0,46,0,0,178400
878,2880.0,4,3,1440,3,1440.0,0.0,0.0,1440,4.0,4,0,1,2,0.0,8,0,1,3,0,30,0,0,0,0,150000
879,2606.0,7,4,1753,3,853.0,534.0,2.0,853,3.5,4,2,1,2,290.0,7,1,1,5,0,9,0,1,0,0,217000
880,3064.0,8,4,1964,4,1100.0,760.0,2.0,1116,2.5,4,4,1,2,192.0,8,1,0,5,0,1,0,1,0,0,252000
881,2282.0,7,4,1141,4,1141.0,484.0,2.0,1141,2.5,4,0,1,1,0.0,6,0,1,5,0,3,0,0,0,0,152000
882,1686.0,7,3,854,3,832.0,576.0,2.0,854,1.0,3,0,0,1,0.0,5,0,0,5,0,78,1,72,1,1,132000
883,1952.0,6,3,1182,3,770.0,378.0,1.0,885,1.5,2,0,0,1,0.0,5,0,0,3,0,61,1,5,1,1,120000
884,3697.0,9,5,2091,5,1606.0,521.0,2.0,1625,3.5,5,4,1,2,385.0,8,1,1,5,1,1,0,1,0,0,338500
885,1561.0,4,3,985,3,576.0,676.0,2.0,985,1.5,3,0,0,1,0.0,4,0,0,4,0,90,1,74,0,0,105000
886,2175.0,7,3,1446,3,729.0,406.0,2.0,729,3.0,4,3,1,2,0.0,6,1,1,5,0,12,1,1,0,0,175000
887,3182.0,7,3,2022,3,1160.0,505.0,2.0,1156,2.5,4,3,0,2,299.0,8,1,0,5,0,31,0,0,0,0,192000
888,2795.0,7,4,1948,4,847.0,434.0,2.0,847,2.5,4,4,1,2,0.0,8,1,0,5,0,2,0,1,0,0,195000
889,2358.0,8,4,1590,4,768.0,676.0,2.0,786,2.5,4,0,1,2,0.0,6,0,0,5,0,1,0,0,0,0,210000
890,2795.0,7,4,1948,4,847.0,434.0,2.0,847,2.5,4,4,1,2,16.0,8,1,0,5,0,4,0,0,0,0,211000
891,1996.0,4,3,1324,3,672.0,240.0,1.0,757,1.0,3,0,0,1,0.0,6,0,0,3,0,73,1,14,1,1,128000
892,2850.0,6,3,1425,3,1425.0,576.0,2.0,1425,2.0,3,4,0,2,272.0,7,1,0,4,0,44,0,0,0,0,180500
893,2999.0,5,3,2337,3,662.0,560.0,2.0,1422,2.0,3,0,0,2,0.0,10,0,0,3,0,107,1,50,1,1,90000
894,1730.0,5,3,908,3,822.0,512.0,2.0,908,1.0,3,0,1,1,0.0,4,0,0,3,0,67,1,56,0,0,138500
895,2230.0,7,4,1492,4,738.0,440.0,2.0,738,2.5,4,0,1,2,0.0,8,0,0,5,0,0,0,0,0,0,169985
896,2300.0,5,3,1150,3,1150.0,288.0,1.0,1150,1.0,3,0,0,1,0.0,6,0,1,3,0,45,0,0,0,0,146000
897,3177.0,7,4,2097,4,1080.0,678.0,3.0,1080,3.0,4,3,1,2,0.0,9,1,0,5,0,15,1,0,0,0,228000
898,2512.0,5,3,1256,4,1256.0,311.0,1.0,1256,2.5,3,0,1,1,0.0,6,0,0,4,0,49,0,0,0,0,159000
899,3034.0,8,4,1939,4,1095.0,1053.0,3.0,1095,2.5,4,4,1,2,0.0,8,1,0,4,0,0,0,0,0,0,266000
900,2382.0,5,3,1566,4,816.0,450.0,2.0,816,1.5,3,0,1,1,145.0,7,0,0,5,0,82,1,26,1,1,139000
901,1568.0,4,3,784,3,784.0,0.0,0.0,784,2.0,3,0,0,1,0.0,4,0,0,3,0,53,0,0,0,0,91900
902,2989.0,8,4,1500,4,1489.0,674.0,2.0,1500,2.0,4,4,1,2,132.0,7,1,1,5,0,1,0,0,0,0,212999
903,3683.0,9,4,1850,4,1833.0,772.0,3.0,1850,3.0,5,4,1,2,378.0,8,1,1,5,1,2,0,1,0,0,326000
904,2304.0,6,4,1515,4,789.0,393.0,2.0,813,2.5,4,4,1,2,0.0,8,1,0,5,0,4,0,0,0,0,179000
905,3055.0,8,4,1537,4,1518.0,788.0,3.0,1537,3.0,5,0,1,2,258.0,8,0,1,5,0,2,0,1,0,0,294000
906,1470.0,6,3,987,3,483.0,288.0,1.0,483,2.5,3,0,0,1,425.0,5,0,0,3,0,37,1,0,1,1,97000
907,3353.0,7,4,1962,4,1391.0,868.0,3.0,1391,2.5,4,0,1,2,0.0,7,0,1,5,0,0,0,0,0,0,239799
908,2684.0,5,3,1433,3,1251.0,441.0,2.0,1433,2.0,3,4,0,1,0.0,7,1,0,3,0,45,1,29,0,0,161000
909,1696.0,6,4,848,4,848.0,420.0,2.0,848,2.0,4,0,1,1,170.0,3,0,1,5,0,5,0,0,1,1,136500
910,1470.0,6,3,987,4,483.0,264.0,1.0,483,1.5,3,0,0,1,510.0,5,0,0,4,0,37,1,35,1,1,118000
911,1690.0,4,3,845,3,845.0,360.0,2.0,845,2.0,3,0,0,1,0.0,4,0,0,3,0,25,1,24,0,0,129500
912,2500.0,7,4,1548,5,952.0,672.0,2.0,952,2.5,3,0,0,2,0.0,5,0,0,4,0,84,1,82,0,0,205000
913,4550.0,6,4,2515,3,2035.0,484.0,2.0,2515,4.0,3,3,1,3,0.0,9,2,0,3,0,50,0,18,0,0,200624
914,3388.0,8,4,1694,4,1694.0,856.0,3.0,1694,2.0,5,4,1,2,302.0,7,1,0,5,1,1,0,1,0,0,322400
915,3180.0,8,4,1602,4,1578.0,810.0,3.0,1602,3.0,4,4,1,2,180.0,7,1,1,5,0,2,0,0,0,0,293200
916,3368.0,9,5,1684,5,1684.0,564.0,2.0,1684,2.0,5,5,1,2,616.0,6,1,1,5,1,3,0,0,0,0,266000
917,2601.0,6,3,1683,3,918.0,440.0,2.0,918,2.5,3,3,0,2,92.0,7,1,0,4,0,31,0,0,0,0,172500
918,2957.0,5,3,1869,3,1088.0,456.0,2.0,1188,1.0,3,0,0,1,0.0,7,0,0,3,0,119,1,106,1,1,124900
919,2454.0,6,3,1432,4,1022.0,216.0,1.0,1432,1.0,3,4,0,1,0.0,6,1,0,3,0,86,1,27,0,0,149000
920,2828.0,7,4,1414,4,1414.0,494.0,2.0,1414,2.0,4,0,1,2,98.0,6,0,1,5,0,6,0,0,0,0,185500
921,2706.0,8,4,1358,4,1348.0,418.0,2.0,1358,2.5,4,3,1,1,0.0,5,1,1,5,0,4,1,0,0,0,220000
922,2992.0,8,4,1496,4,1496.0,474.0,2.0,1496,2.0,4,0,1,2,140.0,7,0,0,5,0,0,0,0,0,0,225000
923,1864.0,6,3,932,4,932.0,306.0,1.0,932,1.0,3,4,0,1,0.0,4,1,0,5,0,57,1,0,0,0,124000
924,1040.0,3,3,1040,3,0.0,400.0,2.0,1040,2.0,0,0,0,2,0.0,6,0,0,2,0,59,1,0,0,0,92900
925,2144.0,5,3,1072,3,1072.0,1184.0,5.0,1072,2.0,3,0,0,1,0.0,5,0,0,3,0,84,1,25,1,1,126500
926,1728.0,4,3,864,3,864.0,576.0,2.0,864,1.0,3,0,0,1,0.0,5,0,0,3,0,36,1,0,0,0,111250
927,3254.0,8,4,2285,4,969.0,648.0,3.0,997,2.5,4,3,1,2,72.0,8,1,0,5,0,7,0,0,0,0,248000
928,2234.0,5,3,1117,3,1117.0,264.0,1.0,1117,1.0,3,0,0,1,0.0,6,0,0,5,0,45,1,0,0,0,136870
929,1696.0,6,4,848,4,848.0,420.0,2.0,848,2.0,4,0,1,1,170.0,4,0,1,5,0,3,0,0,1,1,133000
930,2096.0,5,3,1048,3,1048.0,286.0,1.0,1048,2.0,3,0,0,1,120.0,6,0,0,3,0,51,1,0,0,0,135000
931,1872.0,4,3,936,3,936.0,288.0,1.0,936,1.0,4,0,0,1,72.0,4,0,0,3,0,39,1,0,0,0,111900
932,2214.0,5,3,1283,3,931.0,506.0,2.0,1283,2.0,3,0,0,1,0.0,6,0,0,3,0,46,1,18,0,0,140000
933,1588.0,4,3,1588,3,0.0,680.0,2.0,1120,2.0,0,4,0,2,0.0,7,1,0,3,0,49,0,0,0,0,134432
934,3784.0,10,5,2042,5,1742.0,724.0,3.0,2042,3.0,5,4,1,2,250.0,8,1,1,5,0,1,0,1,0,0,455000
935,3691.0,8,4,2526,4,1165.0,844.0,3.0,1203,3.5,4,3,1,2,391.0,8,1,1,5,0,12,0,0,0,0,290000
936,2861.0,7,4,1873,4,988.0,597.0,2.0,988,2.5,4,3,1,2,0.0,7,1,1,5,0,8,0,0,0,0,235500
937,2196.0,6,3,1416,4,780.0,400.0,2.0,940,1.5,3,0,0,1,0.0,7,0,0,5,0,106,1,104,1,1,156500
938,2617.0,6,3,1664,3,953.0,460.0,2.0,953,2.5,4,3,1,2,0.0,7,1,0,5,0,6,0,0,0,0,172400
939,2856.0,7,4,1428,4,1428.0,480.0,2.0,1428,2.0,4,0,1,2,0.0,6,0,0,5,0,1,0,1,0,0,182000
940,3584.0,9,5,1792,4,1792.0,925.0,3.0,1792,3.0,5,4,1,2,430.0,6,1,1,5,1,1,0,1,0,0,372397
941,3891.0,6,4,2814,4,1077.0,614.0,2.0,1093,3.0,4,3,1,2,190.0,9,1,0,5,0,13,0,7,0,0,260000
942,1429.0,5,3,819,4,610.0,0.0,0.0,819,1.0,3,0,0,1,0.0,4,0,0,5,0,87,0,31,1,1,72000
943,1880.0,3,2,1344,3,536.0,0.0,0.0,808,2.0,3,0,1,2,0.0,8,0,0,5,0,93,0,35,1,1,82375
944,2808.0,6,3,2119,3,689.0,583.0,2.0,1378,2.5,3,3,0,2,333.0,7,1,0,3,0,37,0,0,0,0,158000
945,1957.0,5,3,1285,3,672.0,240.0,1.0,1072,2.0,3,0,0,1,0.0,6,0,0,3,0,60,1,53,1,1,127000
946,2866.0,7,4,1433,4,1433.0,528.0,2.0,1433,2.5,4,3,0,1,177.0,4,2,1,5,0,23,0,0,0,0,270000
947,3628.0,8,4,2132,4,1496.0,612.0,2.0,1496,2.5,4,4,0,1,0.0,5,1,1,5,0,26,0,26,0,0,316600
948,2376.0,6,3,1357,5,1019.0,312.0,1.0,1357,2.0,3,4,0,1,84.0,5,1,0,4,0,49,0,47,0,0,177000
949,4354.0,7,4,2196,4,2158.0,701.0,3.0,2196,2.0,4,3,0,2,234.0,7,1,0,4,0,19,0,1,0,0,271900
950,1568.0,5,3,1304,3,264.0,336.0,1.0,616,1.5,4,4,1,1,0.0,4,1,0,3,0,32,0,0,1,1,115000
951,3042.0,8,3,2358,3,684.0,0.0,0.0,938,2.0,3,0,0,2,0.0,8,0,0,2,0,136,0,115,1,1,122000
952,3005.0,8,4,2726,4,279.0,691.0,2.0,2726,2.5,4,4,0,2,0.0,6,1,0,4,0,21,0,0,0,0,315000
953,2736.0,7,4,1797,4,939.0,639.0,2.0,939,2.5,4,0,1,2,0.0,8,0,0,5,0,1,0,0,0,0,213500
954,1040.0,5,3,1040,3,0.0,625.0,2.0,1040,1.0,0,0,0,1,0.0,5,0,0,3,0,56,1,0,0,0,109500
955,1578.0,5,3,789,3,789.0,250.0,1.0,789,1.0,3,0,0,1,0.0,5,0,0,5,0,60,1,2,1,1,115000
956,2286.0,7,4,1143,4,1143.0,588.0,2.0,1143,1.5,4,4,1,1,0.0,5,1,0,5,0,2,0,0,0,0,176400
957,2978.0,6,3,1489,4,1489.0,462.0,2.0,1489,2.0,3,4,0,2,0.0,7,1,0,4,0,41,0,0,0,0,185750
958,2856.0,8,4,1852,4,1004.0,660.0,3.0,1004,2.5,4,3,1,2,320.0,7,2,1,5,0,9,0,1,0,0,230000
959,1920.0,4,3,960,3,960.0,0.0,0.0,960,1.0,3,0,0,1,0.0,5,0,0,5,0,52,0,0,0,0,90000
961,1536.0,5,3,768,3,768.0,624.0,2.0,768,2.0,4,0,0,1,0.0,5,0,0,5,0,37,1,0,0,0,129500
962,2248.0,6,3,1124,3,1124.0,353.0,1.0,1124,2.0,3,3,0,1,0.0,6,1,0,5,0,50,0,38,0,0,153000
963,1836.0,6,4,1224,4,612.0,528.0,2.0,612,2.5,4,0,1,2,76.0,4,0,1,5,0,0,0,0,0,0,173733
964,2200.0,6,3,1100,3,1100.0,0.0,0.0,1100,1.5,4,0,1,1,0.0,6,0,0,5,0,1,0,1,0,0,146000
965,2338.0,6,3,1556,3,782.0,470.0,2.0,1019,2.0,3,4,0,2,340.0,6,1,0,3,0,61,1,1,0,0,172500
966,2600.0,6,3,1356,3,1244.0,528.0,2.0,1356,4.0,4,3,1,2,0.0,6,1,1,3,0,30,0,0,0,0,188000
967,2524.0,6,3,1262,3,1262.0,460.0,2.0,1262,2.5,4,3,0,2,0.0,6,1,0,5,0,31,0,0,0,0,181500
968,2460.0,7,4,1661,4,799.0,550.0,2.0,827,3.5,4,3,1,2,0.0,6,1,1,5,0,13,0,0,0,0,212000
969,2802.0,7,3,1857,3,945.0,482.0,2.0,945,2.5,3,3,0,2,68.0,8,1,0,3,0,28,0,0,0,0,188900
970,1332.0,3,2,666,4,666.0,0.0,0.0,666,1.5,2,0,0,1,0.0,4,0,0,2,0,61,0,4,0,0,64500
971,3098.0,6,3,1981,4,1117.0,522.0,2.0,1117,3.5,4,3,1,2,288.0,8,1,0,5,0,32,0,14,0,0,230000
972,2252.0,5,3,1351,3,901.0,576.0,2.0,901,2.0,3,4,0,1,0.0,7,1,0,3,0,82,1,25,0,0,122000
973,2010.0,5,3,1005,3,1005.0,319.0,1.0,1005,1.0,3,3,0,1,0.0,6,1,0,5,0,50,1,0,0,0,133500
974,4302.0,6,4,2792,3,1510.0,520.0,2.0,1584,2.0,4,3,0,2,0.0,8,2,0,5,0,88,1,30,1,1,256000
975,2025.0,5,3,1475,3,550.0,336.0,1.0,925,2.0,4,3,1,2,0.0,6,1,0,3,0,32,1,0,1,1,129500
976,3956.0,8,4,1978,4,1978.0,850.0,3.0,1978,3.5,4,4,1,2,320.0,8,1,1,5,0,7,0,0,0,0,318000
977,3204.0,8,4,1606,4,1598.0,871.0,3.0,1606,2.0,4,4,1,2,383.0,6,1,0,4,1,3,0,0,0,0,255900
978,2316.0,6,3,1158,4,1158.0,0.0,0.0,1158,1.5,4,0,1,1,0.0,5,0,0,5,0,5,0,0,0,0,143500
979,3644.0,8,4,1822,5,1822.0,678.0,3.0,1822,2.0,5,4,1,2,240.0,8,1,1,5,1,5,0,1,0,0,259000
980,4068.0,6,3,2259,4,1809.0,450.0,2.0,2259,3.0,4,4,0,2,184.0,7,2,0,3,0,54,1,0,0,0,217000
981,2700.0,6,3,1635,3,1065.0,440.0,2.0,915,1.5,4,4,0,1,0.0,6,1,0,5,0,84,1,27,0,0,210000
982,2004.0,5,3,1002,3,1002.0,902.0,2.0,1002,2.0,3,0,0,1,76.0,5,0,0,3,0,39,1,0,0,0,148500
983,2028.0,6,3,1412,4,616.0,432.0,2.0,616,2.5,4,4,1,2,0.0,6,1,0,5,0,1,0,1,0,0,156932
984,3456.0,5,3,1728,3,1728.0,576.0,2.0,1728,2.0,3,0,0,2,0.0,10,0,0,3,0,43,1,0,0,0,145000
985,2572.0,7,4,1290,4,1282.0,662.0,2.0,1290,3.0,4,4,1,2,0.0,6,1,1,5,0,2,0,0,0,0,200000
986,4040.0,10,5,2046,5,1994.0,878.0,3.0,2046,3.5,5,4,1,2,400.0,7,2,1,5,1,2,0,1,0,0,450000
987,2200.0,6,3,1471,3,729.0,440.0,2.0,742,2.5,4,0,1,2,894.0,6,0,1,4,0,10,1,0,0,0,172500
988,4136.0,6,3,2614,3,1522.0,624.0,2.0,1548,2.5,3,3,0,2,0.0,9,1,0,3,0,34,0,23,0,0,240000
